,categories,text
311,1,"I am a Christian and I have found remarkable facts that have bolstered my faith in Intelligent Design. To name one, Irreducable Complexity. It is the fact, (Not Theory) that the simplest cell in our body was created completely in a moment's time, instead of a gradual evolution. It is like a mouse trap. There's a board, spring, lever, and latch. The cell, like the trap, has components that compliment each other in the same way the trap does. If you took one component away the trap would be defective, likewise if the cell is left without all the necessary systems it will perish leaving no time for evolution."
312,1,"Actually God asked, and answered, this question.  ""Why are there wars among you?  Because you covet what you have not""."
313,1,"Its never to late until were all dead from it, however I do believe that we will all die of something else much sooner than the global warming gets so bad it kills us..."
314,1,"Depending on what the system defined as happy.  Would individuals still have free will or be pumped solid with endorphins to produce euphoric and continual ""happiness""?  Would we still search for meaning?  True happiness would be a realm where we ceased to suffer.  If we are not continually intellectually and emotionally satisfied then we suffer, no matter what the setting."
315,1,I found you some websites to read up on.\nMaybie you could go to some christian/catholic schools where they still have prayer and ask if you could interview students or teachers on how prayer has effected them at school.
316,1,"I believe He has a sense of humor. I would say God bless You and then watch for the sparkle in His eye. (keep in mind that since He is all pure, a sneeze could only happen if He wanted it to.)\n\nActually He may be quick and Himself just say ""Bless Me!"
317,1,First off I don't believe the Bible was the first book man saw since books were printed. As far as the dead sea scrolls many Christians and Jews believe them of course as they should because they are some of the oldest known writings in their religion. There are many other books and manuscripts written for other religions. As for as God stop telling man what to write down for him. Maybe it was because man just couldn't get it right. Maybe that's why he wrote the ten commandments himself. Then man went and lost the damn ark so we no longer have that. The ten commandments we have now is just something man wrote down for God. We don't know if man got it right or not since they lost the Ark with Gods written ten commandments inside. It's only fair to tell you I am an Atheist but a Christian Atheist of course. Kisses Betty
318,1,My mom.
319,1,"Good question. Made me think. Jesus brought with him the spirit of the laws of how mankind should live, not the word of the law. He wasn't atheist but in a way you could say he was more human-oriented than any of the prophets before him. \n\nHe said himself that he did not come to undo the law and the prophets, yet the simple philosophy of doing to your neighbor what you would have him do to you was enough to change the Jewish customs dramatically into Christianity.\n\nHe wasn't atheist, but I think you mean that his teachings work outside the context of religion. He advocated doing what makes sense no matter what the law said. He healed on the sabbath, he drank wine, he taught people who were not Jews the same as people who were. He was a revolutionary. I can see how one could ask this question."
320,1,"It's there to keep the environment in the display case humid. It helps when you're displaying gems and especially pearls, which need humidity to retain its lustre."
321,1,"I would say becasuse you can use cows as a general term. You can point to a herd and say ""look at all the cows."" You can't say ""Look at all the bulls"" unless they actually are a herd of uncasterated bovines :)"
322,1,"Ladders are of much significance! It means you will be going through multiple difficulties soon, but, you will ascend above it all. Just don't walk under any ladders and avoid your responsibilities and run away from and difficulties."
323,1,How about a nice family picture put in a nice frame.  Like if you have your own family get a really nice picture done at Walmart.  I believe that will cost you about $10 and put it in a nice picture frame.
324,1,"I'm not sure about hotmail, but yes you can report inappropriate use of  email....\ncontact customer service from whomever you have the internet access to and they will tell you where to forward the email you received...I hope you kept the email....sue him? You probably could in a small claims court for abuse of some kind, or discrimination, or defamation of character...it all depends on what he/she said to you in the email....good luck\n\nP.S. RACISM MUST STOP....WE ARE ALL HUMANS...."
325,1,"There is a very fine line between both terms:\n\nBoth, overall, indicate someone who believes they are a different sex than they were born into.\n\nClassically though, transgendered meant someone who feels they're in the wrong body but just acts the opposite sex or desires to be the opposite sex. Transsexual referred to someone who surgically or chemically undergoes changes to be more like the opposite sex.\n\nOr alternatively, someone who feels they fall between sexes but don't feel discretly male or female.\n\nAs simplistic as the above is, the issue is compondounded further because the terms are used interchangably. Some refer to both classes as transgendered, feeling the need to remove the ""sex"" reference in the name, but there are transgendered people that don't feel they fit the category of transsexual, ie, they do not wish to change sexes.\n\nOn the flipside, some transsexuals reject the transgendered term all-together.\n\nWikipedia has an excellent article when it comes to trying to differentiate between transgendered and transsexualism, but in the end, it means slightly different things to different people."
