,categories,text
2782,3,"Limited 2nd-Quarter Earnings Climb  NEW YORK (Reuters) - Clothing retailer Limited Brands Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LTD.N target=/stocks/quickinfo/fullquote""&gt;LTD.N&lt;/A&gt; on Thursday posted a sharply higher quarterly profit,  lifted by a rise in sales at stores open at least a year."
2783,3,Future #39;s Cloudy for Clear Channel Multimedia monster Clear Channel Communications (NYSE: CCU) turned up the volume today with a third-quarter report that was decidedly better than the headlines hyping a  quot;60 drop quot; in earnings.
2784,3,Qantas #39; proposed pact with Air NZ rejected SYDNEY: Australian flag-carrier Qantas said it was disappointed a proposed alliance with Air New Zealand (ANZ) had been rejected by New Zealand #39;s high court but ruled out appealing decision.
2785,3,"Stocks in Motion: BJ Services Shares of BJ Services (BJS:NYSE - news - research) were among the NYSE #39;s losers Tuesday, falling 5 after the company posted fourth-quarter earnings and sales that fell below Wall Street expectations and warned on 2005."
2786,3,FP amp;L seeks consent for rate increases Florida Power  amp; Light plans to ask regulators for an increase in what it can charge customers for electricity in part to recover costs from three hurricanes that hit its service area in August and September.
2787,3,"Game On for Take-Two Profits may disappoint, but revenue strength is evidence that the game company is a relevant player."
2788,3,"Kodak to Restructure in UK and France  NEW YORK (Reuters) - Eastman  Kodak Co. announced on  Tuesday that it would restructure several plants based in  Britain and France, resulting in the loss of hundreds of jobs  by 2005."
2789,3,"Settlement reached on Sumitomo copper suit Japanese conglomerate Sumitomo Corp and UK metals broker Credit Lyonnais Rouse today settled their \$1.1bn (600m) action, drawing a line under a rogue trader scandal that shook the world #39;s biggest metals market in the 1990s."
2790,3,"Russia to take concrete steps in economic cooperation with &lt;b&gt;...&lt;/b&gt; The Russian government intends to take concrete efforts to develop trade and economic relations with Venezuela, Prime Minister Mikhail Fradkov said on Thursday, according to the Russian media."
2791,3,Blair delays pensions move until after poll Tony Blair promised yesterday to seek a national consensus on radical reform to tackle Britain #39;s pensions crisis but shelved the crucial decisions until after the general election.
2792,3,Westfield and Multiplex team up to bid for Chelsfield MELBOURNE: Global shopping mall owner Westfield Group will team up with Australian developer Multiplex Group to bid 585mil (US\$1.
2793,3,"Buying a winter coat with Tommy Hilfiger The options on the winter coat rack seem endless: wool blends, puffy downs, tweeds, leathers, dark, bright, short, long."
2794,3,"Oil Slides, Najaf Peace Deal Struck Oil prices fell for the fifth day in a row on Thursday after word of a peace deal in the embattled Iraqi city of Najaf raised hopes of more reliable oil shipments from the energy-rich country and encouraged a run of profit-taking by "
2795,3,"WTO Blesses American 'Champagne' GENEVA, Nov. 18 -- The United States and Australia prevailed in an interim ruling by the World Trade Organization in a dispute over protection given by the European Union to its regional goods such as Champagne wine and Feta cheese, trade officials said Thursday."
2796,3,Japanese Stocks Recoup Early Losses  TOKYO (Reuters) - Japanese stocks recouped early losses by  late afternoon on Thursday as banks clawed back into positive  territory a day after a key survey showing waning business  sentiment had sparked a sell-off in the sector.
2797,3,Yukos lawyer faces arrest warrant Russian prosecutors have issued an arrest warrant for Yukos #39; chief lawyer and arrested another executive from the oil firm on suspicion of embezzlement.
2798,3,"US Air, Delta target executives for new cuts Washington, Sep 30. (PTI): Embattled American airliners US Airways and Delta Airline have announced that they are targeting executives for new cuts."
2799,3,"Arizona seat-belt use at 95, tops in nation Arizona leads the nation in seat-belt use, according to a federal survey, news that means fewer injuries and deaths on the road and possibly lower insurance rates, according to one state official."
2800,3,"Fed's Gramlich Urges Fix for Budget Gap (Reuters) Reuters - U.S. budget deficits pose a\problem for both the domestic and world economies, but there\seems little political will to fix them, Federal Reserve Board\Governor Edward Gramlich said on Saturday."
2801,3,Fed raises again Central bank boosts fed funds rate to 2.25 but after 5 hikes in this year what #39;s in store for  #39;05? NEW YORK (CNN/Money) - The Federal Reserve raised a critical short-term interest rate by a quarter of a percentage 
2802,3,"PeopleSoft reject final Oracle offer  quot;The board concluded that PeopleSoft is worth substantially more than Oracle #39;s latest offer. We are a vibrant, strong company with a focused, motivated management "
2803,3,"Martha Stewart Reports to Prison to Begin Sentence Trendsetter Martha Stewart reported to a minimum-security prison known as  quot;Camp Cupcake quot; on Friday to serve a five-month sentence for a suspicious sale of stock, US prison officials said."
2804,3,"German public deficit balloons in first half (AFP) AFP - Germany's public deficit amounted to 4.0 percent of gross domestic product in the first six months of the current year, well above the EU limit of 3.0 percent, official data showed."
2805,3,"Online Shopping Increases, Malls And Stores Report OK Sales Minneapolis (WCCO) Were you part of the shopping opener this weekend? Malls and department stores report sales were not spectacular."
2806,3,"FDA Whistleblower Seeks Legal Help From Public-Interest Group Dr. David J. Graham, the FDA drug safety reviewer who sounded warnings over five drugs he felt could become the next Vioxx has turned to a Whistleblower protection group for legal help."
2807,3,Forex: Dollar Falls After Fed Hike  NEW YORK (Reuters) - The dollar extended its losses on  Tuesday after the Federal Reserve raised interest rates as  expected but signaled that both inflation and inflation  expectations were easing.
2808,3,FOMC rate calls may get more interesting next year WASHINGTON (CBS.MW) - The Federal Open Market committee is meeting behind closed doors on Tuesday and the most that financial markets can muster is a collective yawn.
2809,3,"State Street Profit Lower Job Cuts Coming Financial services company State Street Corp. (STT.N: Quote, Profile, Research) on Tuesday said quarterly profit fell more than Wall Street had expected as foreign "
2810,3,"Fed Chairman: US Economic Recovery Continues US Federal Reserve Board Chairman Alan Greenspan Wednesday gave a generally upbeat economic assessment to a congressional committee, saying the US economy seems over the last two months to have withstood the trauma of sharply rising energy prices."
2811,3,"Airline warns judge that liquidation is ahead without union pay &lt;b&gt;...&lt;/b&gt; ALEXANDRIA, Va. US Airways is warning a bankruptcy judge that it may have to liquidate as soon as February unless the judge imposes temporary pay cuts of 23 percent on the airline #39;s union workers."
2812,3,"Body of NBC TV exec #39;s son believed found GRAND JUNCTION, Colo. - Moments after surviving a horrific plane crash, Charles Ebersol frantically begged bystanders for help in rescuing his kid brother from the wreckage:  quot;Can you please help get him "
2813,3,"Salvation Army Hurts After Target Denial The sound of bell ringers has always been heard at Target stores, but this year the bells have been silenced, and that silence is having tremendous effects."
2814,3,Sweet success of Splenda results in a supply dilemma Dieters hoping for a slew of new products with the sugar substitute Splenda may be disappointed next year.
2815,3,"Coca-Cola Cuts Long-Term Earnings Targets Soft drink giant Coca-Cola Co. (KO), stung by a prolonged downturn in North America and other markets, announced on Thursday that it was lowering key long-term earnings and sales targets."
2816,3,"Court Approves Air Canada Restructuring A Canadian court approved Air Canada #39;s plan of arrangement with its creditors on Monday, clearing the way for the airline to emerge from bankruptcy protection at the end of September."
2817,3,Shrimp Tariffs Upheld on Shrimp Imports It looks like the US has upheld its penalty tariffs on importing shrimp from Vietnam and China--to the relief of American shrimp producers and the detriment of consumers.
2818,3,"CA to cut 5 percent of work force Computer Associates International announced on Wednesday that it plans to cut 5 percent of its work force as part of a restructuring effort, a move that comes as the company seeks to rebuild itself after a long-running accounting scandal."
2819,3,"MSU med school plan to move has flaws, study says MSU #39;s plan to move its medical school to west Michigan is impractical and too costly, according to a report that lays out an alternative arrangement."
2820,3,"Goodyear Sees Profit; Stock Up Goodyear Tire  amp; Rubber Co. (GT.N: Quote, Profile, Research) , the largest US tiremaker, on Friday said it would report a third-quarter profit, reversing a year-earlier loss "
2821,3,"Microsoft Settles With Novell and a Trade Group Microsoft agreed to settle antitrust lawsuits with Novell and an industry trade group, marking the end of a decade-long antitrust battle."
2822,3,"Soaring oil prices largely falling flat as campaign issue SILVER SPRING, Md. -- Alan Goldstein pulled his silver BMW Z3 up to a Crown gas station here and filled the tank for \$22.40 -- nearly twice what he paid a few years ago."
2823,3,"GDP expands 6.5 in Jan-Sept The Philippine economy maintained its solid growth in the first nine months of the year as gross domestic product (GDP) expanded by 6.5 percent, well on track of the governments full-year target."
2824,3,Analysts: IBM selling PC business makes sense IBM is considering pulling out of the personal computer business it founded - a sign of a big change in the way companies buy computers and a shift of power in the PC industry.
2825,3,"Six Flags Posts 60 Pct. Drop in 3Q Profit Six Flags Inc., the world #39;s second-largest amusement park operator, said Monday that third-quarter profit fell 60 percent as storms and wet weather led to lower attendance."
2826,3,"Putin Tells Businesses to Get Used to Paying Taxes President Vladimir V. Putin warned Russia #39;s business elite on Tuesday to  quot;get used to paying taxes and observing the law, #39; #39; but he also sought to allay investor fears "
2827,3,FTSE hits 3-week low Top shares have fallen to a three-week low after an early jump on the back of positive corporate news failed to gather momentum and stronger-than-expected retail sales data 
2828,3,"Delta Plans Job Cuts, Eyes Restructure  CHICAGO (Reuters) - Delta Air Lines Inc., the number three  U.S. carrier, plans more job cuts as it struggles to avoid  bankruptcy, Chief Executive Gerald Grinstein said in a memo to  employees on Wednesday."
2829,3,"Before the Bell: Ericsson Falls 6.8 Pct.  NEW YORK (Reuters) - Shares of Swedish company Ericsson  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ERICY.O target=/stocks/quickinfo/fullquote""&gt;ERICY.O&lt;/A&gt; fell 6.8 percent before the bell Friday after the  world's biggest producer of mobile phone networks reported a  big jump in third-quarter profits but said market growth would  slow next year."
2830,3,"Stocks Hover Close to Unchanged Levels Oil prices slipped from their record highs Wednesday ahead of the weekly report on US inventories, but stocks hovered close to unchanged levels as investors considered the long-term implications of the flu vaccine shortage."
2831,3,Nintendo's DS beats sales target Japanese computer games firm Nintendo raises its sales target for the DS handheld  games console after strong early sales.
2832,3,Former financier Armstrong pleads innocent to fraud Former investment adviser Martin Armstrong pleaded innocent Friday to new charges that he bilked investors out of nearly \$3 billion.
2833,3,"Optus, Vodafone to share wireless network Singapore Telecommunications Ltd and Vodafone Group Plc have agreed to build a high-speed wireless phone network in Australia through their local "
2834,3,"Taser Hits Back at Amnesty International  NEW YORK (Reuters) - Stun gun maker Taser International  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TASR.O target=/stocks/quickinfo/fullquote""&gt;TASR.O&lt;/A&gt; on Tuesday accused human rights group Amnesty  International of ignoring independent reports showing the  company's weapons to be safe and effective."
2835,3,"No Simple Solutions to Pension Problems The grim news coming out of the airline and steel industries about their pension plans and the government agency that insures them is giving Congress, along with older workers across the nation, a sudden case of the jitters."
2836,3,Merck Raises Vioxx Prescription Estimate Merck  amp; Co. on Friday raised its estimate of the number of prescriptions written in the United States for its recently recalled heart disease treatment Vioxx.
2837,3,Some fans pledge to do Martha #39;s time Supporters at the Web site SaveMartha! (www.save martha.com) have pledged to serve Martha Stewart #39;s five-month prison sentence for her convictions on charges of obstruction of justice and lying to federal investigators.
2838,3,Saga in 1.35bn management buyout Holidays-to-insurance company Saga has been sold in a 1.35bn (\$2.43bn) management buyout deal backed by private equity firm Charterhouse.
2839,3,"Spanish bank expands in US south Banco Bilbao Vizcaya Argentaria, the No.2 Spanish bank, agreed Tuesday to buy Laredo National Bancshares for \$850 million to gain more customers in the US Southwest."
2840,3,"Toys R us Posts Net Profit  NEW YORK (Reuters) - Toys R Us Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TOY.N target=/stocks/quickinfo/fullquote""&gt;TOY.N&lt;/A&gt;, which is  considering getting out of the toy business, on Monday posted a  second-quarter net profit, reversing a year-earlier loss, as it  works to restructure its toy stores."
2841,3,Flight attendants union OKs strike The board of the country #39;s largest flight attendants union authorized a national strike Tuesday after its president said the airline industry is using the bankruptcy process to threaten workers #39; livelihoods.
2842,3,"Fed on Tightening Path, Unfazed by Oil  SEATTLE (Reuters) -  The surge in oil prices over the  summer was not enough to derail the U.S. economy and the  central bank sees no reason to pause in its interest-rate rises  just yet, top Fed officials said on Thursday."
2843,3,"FDA approves Raynham firm #39;s artificial disc Patients with degenerative disc disease in their spines may have an alternative to getting their vertebrae fused, which alleviates pain but limits motion."
2844,3,"Oil Unlikely to Knock Fed Off Rate Plan (Reuters) Reuters - The U.S. economy may lose a step to\record high oil prices but concerns over inflation are likely\to keep the Federal Reserve on a steady course of gradually\raising interest rates, analysts say."
2845,3,"IBM says its supercomputer in Rochester breaks speed record For three years running, the fastest supercomputer had been NEC #39;s Earth Simulator in Japan. That was seen as a big challenge for the US computer industry."
2846,3,"Allied Waste cuts forecast, again Allied Waste Industries Inc. cut its 2004 earnings forecast for the second time in three months Tuesday saying sales growth was coming from lower-margin businesses instead of the more profitable landfill operation."
2847,3,"British American Tobacco Sees Profit Rise LONDON - British American Tobacco PLC posted a 60 percent jump in third quarter net profit Tuesday, thanks partly to lower taxation charges."
2848,3,"Stelco #39;s bankruptcy restructuring looks more like an auction 10 &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - The steel market has been hotter than a blast furnace lately. So, too, are critics of Stelco Inc., who question whether the company should have been declared insolvent ahead of such strong market conditions."
2849,3,"Sony #39;s Cheap Trick It #39;s no secret that rivalry in consumer electronics is heating up, and today the Associated Press reported that Japan #39;s Sony (NYSE: SNE) is  quot;more aggressively quot; pursuing "
2850,3,"Jardine Lloyd Profit to Fall; Chief Executive Quits (Update3) Jardine Lloyd Thompson Plc, the UK #39;s biggest publicly traded insurance broker, said Chief Executive Steve McGill quit and profit will decline this year because of a difficult #39; #39; second half."
2851,3,"Howard Stern to Move to Sirius Radio  NEW YORK (Reuters) - ""Shock jock"" Howard Stern will jump to  Sirius Satellite Radio &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SIRI.O target=/stocks/quickinfo/fullquote""&gt;SIRI.O&lt;/A&gt; in January 2006, moving his  controversial show from the public airwaves and giving the  nascent satellite radio sector a big boost."
2852,3,"EU Likely to Clear Oracle Deal-Source  BRUSSELS (Reuters) - Oracle Corp &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; is likely to win  clearance from the European Commission for its hostile takeover  of rival software firm PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt;, a source close  to the situation said on Friday."
2853,3,"Nortel stock battered by more bad news Shares in Nortel Networks Corp. dropped 9 per cent yesterday after the telecom equipment giant, the subject of several Canadian and US accounting probes, hinted that rivals are taking a bite out of its market share."
2854,3,"UK economy slows in third quarter The UK #39;s economic growth slowed in the third quarter as manufacturing output declined, preliminary data has shown. Gross domestic output (GDP) increased 0.4 in the three months to 18 October, according to "
2855,3,"Former Viacom Chief Named to Lead Sirius Mel Karmazin, who abruptly quit as president and chief operating officer of Viacom earlier this year after a lengthy power struggle with his boss, resurfaced yesterday as the new chief executive of Sirius Satellite Radio."
2856,3,"Coke #39;s Isdell:  #39;We have underperformed since 1997 #39; Coke (KO) lowered its long-term targets for earnings and sales volume growth amid continuing weakness in key markets including North America, said it missed the health trend, and said it plans to boost spending on marketing its core brands "
2857,3,"The Incredible Shrinking Investment Bank Once Wall Street stalwarts, the future of Merrill Lynch and Morgan Stanley are now being questioned - a sign of the broad changes in the financial landscape in recent years."
2858,3,Earnings Climb at Hewlett The Hewlett-Packard Company said yesterday that its profits rose 27 percent in the fourth quarter as revenues reached record levels across its business lines.
2859,3,"Wholesale sales fell in September for the first time in 7 months &lt;b&gt;...&lt;/b&gt; OTTAWA (CP) - Wholesale sales declined for the first time in seven months in September, Statistics Canada says. Sales fell by 1.9 per cent from August, to \$37.6 billion."
2860,3,"Google has strong first day of public trading After a bumpy ride toward becoming a publicly traded company, Google Inc. finally saw its stock start trading on the Nasdaq exchange at around noon Eastern Daylight Time Thursday and with a strong opening at \$100.01, ..."
2861,3,"Is Disney a Growth Stock? Plus, Mel's Sirius decision, Phil hangs up his Nikes, and Mattel's ""free plus"" dividend."
2862,3,"Corus in black for first time in history CORUS, the Anglo-Dutch steel-maker, today hit a landmark point in its recovery as it revealed it had achieved its first profitable six months since its creation from the merger of British Steel and Dutch firm Royal Hoogovens in 1999."
2863,3,"Severn Trent First-Half Net Falls 27 on Pension Cost (Update1) Severn Trent Plc, the UK #39;s second- largest publicly traded water company, said first-half profit fell 27 percent because of higher pension charges and the impact of exchange rates."
2864,3,"Update 6: Anthem, WellPoint Complete Merger Just hours after winning approval from Georgia, Anthem Inc. and WellPoint Health Networks Inc. announced the completion of a \$16.5 billion merger creating the nation #39;s largest health insurance company."
2865,3,"Major bank #39;s layoffs felt in Hudson Valley Bank of America began cutting jobs Wednesday but officials would not confirm how many or where. But a spokeswoman said cuts were occurring, and would eventually reach 12,500, the same number given in spring when the merger became final. "
2866,3,"Stocks Edge Higher As Oil Prices Fall A welcome slide in oil prices set off a relief rally on Wall Street Friday, with stocks posting a healthy advance as crude approached but then fell back from the \$50 a barrel mark."
2867,3,"Elpida makes solid debut on TSE TOKYO (CBS.MW) -- Shares of Elpida Memory Inc., a chipmaking joint venture between Japanese electronics giants Hitachi Ltd. and NEC Corp."
2868,3,"Oil Below \$53, Fuel Costs Hit Economy  LONDON (Reuters) - Oil prices fell again on Tuesday, taking  U.S. crude below \$53 a barrel, on signs that energy costs are  slowing the economic growth that drove this year's sharp  increase in world fuel consumption."
2869,3,"Oil Slips, Heads Toward 7-Week Low  SINGAPORE (Reuters) - Oil prices fell Monday, nearing a  7-week low just under \$47 a barrel, as growing fuel stocks in  the United States eased fears of a winter supply crunch despite  a cold snap in North America at the weekend."
2870,3,"3Com posts narrower loss MARLBOROUGH, Mass. -- 3Com Corp. posted a narrower net loss in its latest quarter amid a sharp drop in operating expenses. For the fiscal first quarter ended Aug. 27, the maker of computer-networking equipment "
2871,3,"Durable goods up slightly Overall demand for long-lasting goods below estimates, but ex-transportation orders show solid gain. NEW YORK (CNN/Money) - Orders for long-lasting goods rose in September, the government reported Wednesday "
2872,3,"Pressure Said to Be Building for Ouster of Marsh's Chief Under pressure from regulators, the directors of Marsh   McLennan Companies, the big insurance broker, are moving to force the resignation of Jeffrey W. Greenberg."
2873,3,"Flight Attendant Union Calls For Nationwide Strike PITTSBURGH (Dow Jones)--The Association of Flight Attendants-CWA, or flight attendant union, expects the union board to act on a resolution authorizing a nationwide strike later Tuesday against airline management."
2874,3,"Radio firms target macho market Shock jock Howard Stern #39;s move to Sirius Satellite Radio Inc. begins an association between a man who was happy to describe, in detail, Paris Hilton #39;s sex tape and the industrial giants of the auto industry."
2875,3,"Euro industrial production slows Industrial production in the eurozone \falls by 0.4 in June from May, with Germany registering the biggest fall."
2876,3,Mixed response to strike  AIMTC rebuts Govt claims Trucks parked at Yashwanthpur in Bangalore on Saturday following the indefinite strike called by the All-India Motor Transport Congress.
2877,3,London Exchange rejects German bid The London Stock Exchange (LSE) has rejected a proposed offer for the company from Deutsche Boerse valued at 530 pence per share in cash.
2878,3,"Update 4: EU Head Office Trims 2005 Growth Forecast The European Union #39;s head office issued a bleak economic report Tuesday, warning that the sharp rise in oil prices will  quot;take its toll quot; on economic growth next year while the euro #39;s renewed climb could threaten crucial exports."
2879,3,"LA Firm agrees to buy Harrah #39;s, Caesars properties An affiliate of Colony Capital has agreed to buy four properties from Caesars Entertainment Inc. and Harrah #39;s Entertainment Inc."
2880,3,"Russian gas giant plans Yukos bid Gazprom, Russia's gas monopoly, says it will bid in the \$8.65bn government sale of the main production arm of embattled oil firm Yukos."
2881,3,"Mylan not interested in Icahn talks Mylan Laboratories Inc. #39;s board Monday shunned an overture by financier Carl Icahn and said the company intends to remain independent while pursuing its proposed acquisition of King Pharmaceuticals, which Icahn opposes."
2882,3,German Medical Company Receives Subpoena German medical equipment company Fresenius Medical Care AG said Wednesday it has received subpoenas from the US Department of Justice calling on it to hand over documents about hormone-level testing and vitamin D therapies.
2883,3,"Too early for Morrison to break open its champagne INVESTORS in Wm Morrison heaved a collective sigh of relief yesterday. There may be more hiccups along the way, went the consensus view, but the 3 billion Safeway acquisition was ultimately going to work."
2884,3,Stocks Open Up After Poor Jobs Report Stocks bobbed higher at Monday #39;s open after two sessions of heavy selling driven by surging oil prices and a disappointing employment report.
2885,3,"Merck seeking new CEO The Wall Street Journal reports Merck  amp; Co. of Whitehouse Station, NJ, has begun hunting for a new chief executive officer. The move comes amid a string of bad news at the drug maker, including its recent "
2886,3,Murdoch acts to block rival #39;s takeover bid Rupert Murdoch #39;s News Corporation today took steps to head off a potential takeover by rival mogul John Malone with a  quot;poison pill quot; plan to dilute the shareholdings of would-be predators.
2887,3,"Bush Picks Kellogg CEO for Commerce (Reuters) Reuters - President Bush on Monday chose\Carlos Gutierrez, the Cuban-born CEO of Kellogg Co , as\his nominee to be commerce secretary, his second selection of a\Hispanic for a second-term Cabinet."
2888,3,"Don't Listen to Buffett Not all the time, anyway. &lt;i&gt;Moneyball&lt;/i&gt; author Michael Lewis says conventional wisdom creates inefficiencies."
2889,3,"UAL Corp. Begins to Seek Bankruptcy Exit Financing United Airlines has begun reaching out to potential lenders for financing to leave bankruptcy, the company said on Friday. The UAL Corp."
2890,3,"Progress Energy cuts outlook Power company Progress Energy Inc. lowered its 2004 earnings outlook Friday because damage from Hurricanes Charley, Frances and Ivan limits the amount of tax credits the company can claim for its synthetic fuel production."
2891,3,"Controversy over Christmas kettles One of the biggest fund-raising efforts of the year is about to begin for the Salvation Army: the Christmas kettle drive. In Flagstaff, the drive will kick off the day after Thanksgiving outside "
2892,3,"Amtrak Infrastructure On Brink, DOT Warns The national passenger rail service risks a  quot;major point of failure quot; if infrastructure needs remain unaddressed, the US Department of Transportation warned in a scathing report made public today."
2893,3,"Lawmakers Question Merck, FDA Over Vioxx  WASHINGTON (Reuters) - A leading U.S. Senate Republican  this week demanded internal documents from Merck   Co. Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRK.N target=/stocks/quickinfo/fullquote""&gt;MRK.N&lt;/A&gt; that could answer questions about the company's  interaction with U.S. regulators over its arthritis drug Vioxx."
2894,3,"I lied, says sacked PeopleSoft chief Craig Conway, former PeopleSoft CEO, admitted he misled investors when he said people had  quot;lost interest quot; in Oracle #39;s bid for his company."
2895,3,"China pressures Putin on pipeline The Russian president continues his visit to China, amid frustration over failure to agree a new oil pipeline."
2896,3,"McDonald #39;s Skinner Replaces Bell as CEO, Faces Test in Europe McDonald #39;s Corp. new Chief Executive James Skinner, the company #39;s third leader in seven months, will continue the strategy of trying to boost sales in Europe after yesterday replacing Charles Bell, who is suffering from cancer."
2897,3,Depression-Drug Suicide Debate Returns to a Boil Two federal advisory panels meet Monday and Tuesday to discuss how to balance growing concerns that antidepressants may increase the risk of adolescent suicide vs.
2898,3,"Cold sends oil price above \$44 Oil futures prices have jumped 5 percent higher, climbing above \$44 a barrel in the United States Wednesday after US government data showed a slight decline in crude and heating oil supplies as colder weather in the Northeast drove up "
2899,3,"Fed hikes benchmark rate by a quarter point NEW YORK, December 15 (newratings.com) - The US Federal Reserve announced yesterday a widely expected quarter point hike in its overnight lending rate, the fifth hike since June this year."
2900,3,"Former Invesco chief agrees to \$500,000 penalty, industry ban to &lt;b&gt;...&lt;/b&gt; explanation of market-timing, further attorney comment. Picks up last graf. Also moving on general news wires. DENVER (AP) _ The former chief executive of Invesco Funds Group has agreed to pay \$500,000 to "
2901,3,"New policy soon to get FDI in core NEW DELHI: The government will set up a regulatory framework for infrastructure to create the necessary environment to attract \$150 billion foreign direct investment in the sector for achieving seven to eight per cent growth, Prime Minister Manmohan Singh "
2902,3,"Snohomish County, Marysville, back out of track plan MARYSVILLE, Wash. -- Plans for a NASCAR race track in Snohomish County crashed and burned Monday, when local leaders advised International Speedway Corp."
2903,3,"Dow to Sell Stake in Venture to DuPont (Reuters) Reuters - Dow Chemical Co.  on Monday\said DuPont Co.  will buy its remaining equity stake in\DuPont Dow Elastomers LLC, a 50/50 joint venture between the\two companies, for  #36;87 million."
2904,3,"US Airways files motion for pay cut SAN FRANCISCO (CBS.MW) -- Bankrupt US Airways Group filed a court motion Friday evening seeking permission to make pay cuts totaling \$38 million per month, saying that the move is necessary to preserve about 34,000 jobs."
2905,3,"Consumer Spending Rebounds Sharply (Reuters) Reuters - U.S. consumer spending rebounded\sharply July, government data showed on Monday, erasing the\disappointment of June and bolstering hopes that the U.S.\economy has recovered from its recent soft spot."
2906,3,"UPDATE 3-PacifiCare to buy American Medical for \$502 mln PacifiCare Health Systems Inc. (PHS.N: Quote, Profile, Research) said on Wednesday it agreed to buy American Medical Security Group Inc."
2907,3,Oracle Court Win Could Prompt More Deals  SAN FRANCISCO (Reuters) - Oracle Corp. Chief Larry Ellison  has long preached the virtues of consolidation in the software  sector and some analysts say a key federal court decision could  help to push his vision closer to reality.
2908,3,"Wal-Mart's successis market-driven The liberal coterie is profiting by writing about the most successful company in this country's history ( quot;How women pay for Wal-Mart's success, quot; Oct. 31)."
2909,3,"Marathon Profit Drops, Outlook Cut  NEW YORK (Reuters) - U.S. integrated oil company Marathon  Oil Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRO.N target=/stocks/quickinfo/fullquote""&gt;MRO.N&lt;/A&gt; on Tuesday reported a fall in quarterly  profit, as hurricanes and disruptions in oil and gas production  outweighed record prices for crude oil."
2910,3,"Stocks creep higher as investors weigh climbing oil against M amp;A &lt;b&gt;...&lt;/b&gt; Stocks extended their rally with modest gains Wednesday, as Wall Street overlooked climbing oil prices to focus on strong results from Lehman Brothers and Sprint #39;s \$35 billion deal for Nextel Communications."
2911,3,"Orbitz Profit Soars on Revenue Surge Orbitz Inc., the Internet travel agency that is being bought by Cendant Corp., Wednesday posted a 30 percent jump in third-quarter profit, aided by a surge in hotel business."
2912,3,"Parmalat sues bank MILAN: Parmalat #39;s administrators sued Bank of America yesterday, the latest of several lawsuits against some of the world #39;s biggest financial institutions over the food group #39;s 14 billion-euro bankruptcy."
2913,3,"Army May Not Withhold Halliburton Money  WASHINGTON (Reuters) - The U.S. Army reversed a decision  late Tuesday to withhold payment on 15 percent of future  invoices of Halliburton Co.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HAL.N target=/stocks/quickinfo/fullquote""&gt;HAL.N&lt;/A&gt; logistics deal in Iraq  and gave the company more time to resolve a billing dispute."
2914,3,"US Airways gets loan concessions Some key US Airways Group Inc. lenders have agreed to extend the terms of their financing to mid-January, The Wall Street Journal reports."
2915,3,EU #39;s Monti says he #39;ll win Microsoft case European Competition Commissioner Mario Monti said he is  quot;confident quot; the European Union #39;s second-highest court will dismiss an attempt by Microsoft Corp.
2916,3,U.S. Posts  #36;57.88 Billion Budget Deficit (Reuters) Reuters - The U.S. government posted a  #36;57.88\billion shortfall between receipts and outlays in the month of
2917,3,"Millions to travel for turkey South of Canyonville, you could be delayed up to an hour each way due to road and bridge repairs. Other than that, you should have no more trouble than usual driving around Oregon on a Thanksgiving "
2918,3,"Quotes From Stewart #39;s News Conference  quot;I have decided to serve my sentence now to put this behind me, and get on with my life and living as soon as possible. quot; -Stewart."
2919,3,Nortel Says Exchanges Don #39;t Take Delisting Action (Update1) Nortel Networks Corp. said the Toronto Stock Exchange and the New York Stock Exchange won #39;t commence suspension or delisting actions because of the company #39;s delay in filing certain financial reports.
2920,3,"Tech Spending Looks Up in Asia, E.Europe  WASHINGTON (Reuters) - Spending in Eastern Europe and Asia  is expected to lead a recovery in the global technology market  over the next three years, according to an industry report  released Tuesday."
2921,3,"Cazenove Gets Serious with Suitors  LONDON (Reuters) - Cazenove is getting serious over its  courtship by at least two U.S. investment banks, and the  180-year old UK brokerage could tie the knot with a suitor in a  matter of weeks, sources close to the situation said on Monday."
2922,3,Pfizer Reiterates Celebrex Safety Drug giant Pfizer Inc. reiterated Thursday that its arthritis drug Celebrex was safe to use after competitor Merck  amp; Co. pulled its arthritis drug Vioxx off the market worldwide after studies showed it raised the risk of heart attack.
